,date,exchange_rate_USD_JY,cpi_j,interest_r_j,inflation_j,gdp_pc_j,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_j,govt_debt_us
10623,2011-09-22,76.31,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10624,2011-09-23,76.3,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10625,2011-09-26,76.35,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10626,2011-09-27,76.6,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10627,2011-09-28,76.51,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10628,2011-09-29,76.68,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.08,,219.162,
10629,2011-09-30,77.04,96.4113005853907,0.3,-0.272455616101254,33011.13423011,226.597,3.15684156862206,0.06,,219.162,
10630,2011-10-03,76.66,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.08,51232.0,219.162,96.09067
10631,2011-10-04,76.86,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10632,2011-10-05,76.86,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10633,2011-10-06,76.64,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10634,2011-10-07,76.77,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10635,2011-10-10,,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10636,2011-10-11,76.66,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10637,2011-10-12,77.3,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10638,2011-10-13,76.88,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10639,2011-10-14,77.36,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10640,2011-10-17,76.8,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10641,2011-10-18,76.75,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10642,2011-10-19,76.79,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10643,2011-10-20,76.91,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10644,2011-10-21,76.1,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10645,2011-10-24,76.1,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10646,2011-10-25,75.88,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10647,2011-10-26,76.05,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.08,51232.0,219.162,96.09067
10648,2011-10-27,75.8,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10649,2011-10-28,75.72,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.07,51232.0,219.162,96.09067
10650,2011-10-31,77.97,96.5131076609824,0.3,-0.272455616101254,33011.13423011,226.75,3.15684156862206,0.09,51232.0,219.162,96.09067
10651,2011-11-01,78.28,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10652,2011-11-02,78.04,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10653,2011-11-03,77.96,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.09,,219.162,
10654,2011-11-04,78.17,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10655,2011-11-07,78.06,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10656,2011-11-08,77.79,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10657,2011-11-09,77.77,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10658,2011-11-10,77.58,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10659,2011-11-11,,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10660,2011-11-14,77.02,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10661,2011-11-15,76.99,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.09,,219.162,
10662,2011-11-16,77.02,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10663,2011-11-17,76.98,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10664,2011-11-18,76.93,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10665,2011-11-21,76.97,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10666,2011-11-22,77.07,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10667,2011-11-23,77.41,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.09,,219.162,
10668,2011-11-24,,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.09,,219.162,
10669,2011-11-25,77.66,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.07,,219.162,
10670,2011-11-28,78.05,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10671,2011-11-29,77.86,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.08,,219.162,
10672,2011-11-30,77.58,95.9022652074319,0.3,-0.272455616101254,33011.13423011,227.169,3.15684156862206,0.1,,219.162,
10673,2011-12-01,77.6,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10674,2011-12-02,77.88,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10675,2011-12-05,77.77,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10676,2011-12-06,77.73,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10677,2011-12-07,77.69,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10678,2011-12-08,77.67,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10679,2011-12-09,77.58,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10680,2011-12-12,77.87,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10681,2011-12-13,77.86,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10682,2011-12-14,78.08,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10683,2011-12-15,77.87,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10684,2011-12-16,77.65,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10685,2011-12-19,77.96,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10686,2011-12-20,77.76,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10687,2011-12-21,78.0,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10688,2011-12-22,78.13,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10689,2011-12-23,78.13,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10690,2011-12-26,,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.08,,219.162,
10691,2011-12-27,77.83,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10692,2011-12-28,77.98,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10693,2011-12-29,77.71,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.07,,219.162,
10694,2011-12-30,76.98,96.0040722830236,0.3,-0.272455616101254,33011.13423011,227.223,3.15684156862206,0.04,,219.162,
10695,2012-01-02,,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.04,51559.0,226.094,97.12296
10696,2012-01-03,76.67,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.07,51559.0,226.094,97.12296
10697,2012-01-04,76.68,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.07,51559.0,226.094,97.12296
10698,2012-01-05,77.18,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.07,51559.0,226.094,97.12296
10699,2012-01-06,77.06,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.07,51559.0,226.094,97.12296
10700,2012-01-09,76.88,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10701,2012-01-10,76.84,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10702,2012-01-11,76.9,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10703,2012-01-12,76.76,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10704,2012-01-13,76.9,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10705,2012-01-16,,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10706,2012-01-17,76.8,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10707,2012-01-18,76.81,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10708,2012-01-19,77.23,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.1,51559.0,226.094,97.12296
10709,2012-01-20,76.97,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10710,2012-01-23,76.92,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10711,2012-01-24,77.78,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10712,2012-01-25,78.13,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10713,2012-01-26,77.47,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.08,51559.0,226.094,97.12296
10714,2012-01-27,76.68,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10715,2012-01-30,76.28,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.09,51559.0,226.094,97.12296
10716,2012-01-31,76.34,96.2076864342072,0.3,-0.0440645104433029,33518.444936892,227.842,2.06933726526059,0.11,51559.0,226.094,97.12296
10717,2012-02-01,76.11,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10718,2012-02-02,76.13,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10719,2012-02-03,76.54,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10720,2012-02-06,76.54,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10721,2012-02-07,76.88,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10722,2012-02-08,76.9,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10723,2012-02-09,77.42,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10724,2012-02-10,77.57,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.12,,226.094,
10725,2012-02-13,77.52,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.12,,226.094,
10726,2012-02-14,78.39,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.12,,226.094,
10727,2012-02-15,78.22,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.12,,226.094,
10728,2012-02-16,78.77,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.11,,226.094,
10729,2012-02-17,79.33,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.09,,226.094,
10730,2012-02-20,,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.09,,226.094,
10731,2012-02-21,79.73,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.1,,226.094,
10732,2012-02-22,80.3,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.08,,226.094,
10733,2012-02-23,80.21,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.08,,226.094,
10734,2012-02-24,80.88,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.09,,226.094,
10735,2012-02-27,80.42,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.1,,226.094,
10736,2012-02-28,80.44,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.1,,226.094,
10737,2012-02-29,81.1,96.4113005853907,0.3,-0.0440645104433029,33518.444936892,228.329,2.06933726526059,0.1,,226.094,
10738,2012-03-01,81.16,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10739,2012-03-02,81.56,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10740,2012-03-05,81.43,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10741,2012-03-06,80.86,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10742,2012-03-07,81.06,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10743,2012-03-08,81.5,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.11,,226.094,
10744,2012-03-09,82.59,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.12,,226.094,
10745,2012-03-12,82.21,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.12,,226.094,
10746,2012-03-13,82.66,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.12,,226.094,
10747,2012-03-14,83.78,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.13,,226.094,
10748,2012-03-15,83.28,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.14,,226.094,
10749,2012-03-16,83.34,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.15,,226.094,
10750,2012-03-19,83.31,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.15,,226.094,
10751,2012-03-20,83.62,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.15,,226.094,
10752,2012-03-21,83.62,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.15,,226.094,
10753,2012-03-22,82.5,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.14,,226.094,
10754,2012-03-23,82.35,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.14,,226.094,
10755,2012-03-26,82.84,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.14,,226.094,
10756,2012-03-27,83.15,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.14,,226.094,
10757,2012-03-28,82.74,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.13,,226.094,
10758,2012-03-29,82.28,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.13,,226.094,
10759,2012-03-30,82.41,96.8185288877577,0.3,-0.0440645104433029,33518.444936892,228.807,2.06933726526059,0.09,,226.094,
10760,2012-04-02,82.16,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10761,2012-04-03,82.18,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10762,2012-04-04,82.62,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10763,2012-04-05,82.33,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10764,2012-04-06,81.56,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.12,51702.0,226.094,97.82754
10765,2012-04-09,81.36,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.16,51702.0,226.094,97.82754
10766,2012-04-10,80.94,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10767,2012-04-11,80.88,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.16,51702.0,226.094,97.82754
10768,2012-04-12,80.87,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10769,2012-04-13,80.99,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10770,2012-04-16,80.46,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10771,2012-04-17,80.72,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.16,51702.0,226.094,97.82754
10772,2012-04-18,81.29,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10773,2012-04-19,81.57,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.13,51702.0,226.094,97.82754
10774,2012-04-20,81.6,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.12,51702.0,226.094,97.82754
10775,2012-04-23,81.16,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.13,51702.0,226.094,97.82754
10776,2012-04-24,81.21,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.14,51702.0,226.094,97.82754
10777,2012-04-25,81.33,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.15,51702.0,226.094,97.82754
10778,2012-04-26,80.78,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.14,51702.0,226.094,97.82754
10779,2012-04-27,80.48,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.13,51702.0,226.094,97.82754
10780,2012-04-30,79.81,96.9203359633495,0.3,-0.0440645104433029,33518.444936892,229.187,2.06933726526059,0.16,51702.0,226.094,97.82754
10781,2012-05-01,80.17,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10782,2012-05-02,80.19,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10783,2012-05-03,80.36,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10784,2012-05-04,79.84,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10785,2012-05-07,79.88,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10786,2012-05-08,79.79,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10787,2012-05-09,79.64,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10788,2012-05-10,79.91,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10789,2012-05-11,79.86,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10790,2012-05-14,79.83,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10791,2012-05-15,80.09,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10792,2012-05-16,80.32,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10793,2012-05-17,79.26,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10794,2012-05-18,79.14,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10795,2012-05-21,79.31,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10796,2012-05-22,79.98,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10797,2012-05-23,79.33,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10798,2012-05-24,79.47,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10799,2012-05-25,79.64,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10800,2012-05-28,,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.15,,226.094,
10801,2012-05-29,79.44,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10802,2012-05-30,78.93,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10803,2012-05-31,78.29,96.6149147365742,0.3,-0.0440645104433029,33518.444936892,228.713,2.06933726526059,0.16,,226.094,
10804,2012-06-01,78.21,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10805,2012-06-04,78.3,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10806,2012-06-05,78.57,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10807,2012-06-06,79.11,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10808,2012-06-07,79.67,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10809,2012-06-08,79.47,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10810,2012-06-11,79.5,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10811,2012-06-12,79.44,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10812,2012-06-13,79.35,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10813,2012-06-14,79.29,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10814,2012-06-15,78.65,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.18,,226.094,
10815,2012-06-18,78.95,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10816,2012-06-19,78.92,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10817,2012-06-20,79.54,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10818,2012-06-21,80.18,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10819,2012-06-22,80.52,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10820,2012-06-25,79.5,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.17,,226.094,
10821,2012-06-26,79.46,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.16,,226.094,
10822,2012-06-27,79.83,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.15,,226.094,
10823,2012-06-28,79.35,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.15,,226.094,
10824,2012-06-29,79.81,96.1058793586154,0.3,-0.0440645104433029,33518.444936892,228.524,2.06933726526059,0.09,,226.094,
10825,2012-07-02,79.42,95.8004581318402,0.3,-0.0440645104433029,33518.444936892,228.59,2.06933726526059,0.18,51684.0,226.094,98.44787
10826,2012-07-03,79.77,95.8004581318402,0.3,-0.0440645104433029,33518.444936892,228.59,2.06933726526059,0.17,51684.0,226.094,98.44787
10827,2012-07-04,,95.8004581318402,0.3,-0.0440645104433029,33518.444936892,228.59,2.06933726526059,0.17,51684.0,226.094,98.44787
10828,2012-07-05,79.95,95.8004581318402,0.3,-0.0440645104433029,33518.444936892,228.59,2.06933726526059,0.17,51684.0,226.094,98.44787
10829,2012-07-06,79.61,95.8004581318402,0.3,-0.0440645104433029,33518.444936892,228.59,2.06933726526059,0.17,51684.0,226.094,98.44787
