date,exchange_rate_USD_JY_x,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_us,exchange_rate_USD_JY_y,cpi_j,interest_r_j,inflation_j,gdp_pc_j,govt_debt_j
2002-11-06,122.22,181.5,1.58603162650603,1.48,45897.27328996056,73.96299003503282,122.22,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-07,121.26,181.5,1.58603162650603,1.27,45932.73532453555,74.19621817846945,121.26,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-08,119.72,181.5,1.58603162650603,1.18,45953.45017372648,74.22469530789371,119.72,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-11,156.49025825507422,181.5,1.58603162650603,1.18,45773.704860746766,76.55353041884257,156.49025825507422,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-12,119.57,181.5,1.58603162650603,1.29,45938.06620621725,74.0611796412671,119.57,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-13,120.28,181.5,1.58603162650603,1.17,45952.17790814821,74.27416417276862,120.28,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-14,120.45,181.5,1.58603162650603,1.29,45933.76447207318,74.11691422119361,120.45,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-15,120.37,181.5,1.58603162650603,1.35,45925.36432918767,74.0278390116699,120.37,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-18,121.15,181.5,1.58603162650603,1.21,45942.06425092943,74.27325978550903,121.15,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-19,121.65,181.5,1.58603162650603,1.2,45941.08528540643,74.318928565389,121.65,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-20,122.52,181.5,1.58603162650603,1.23,45932.43682979197,74.33202558305112,122.52,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-21,122.92,181.5,1.58603162650603,1.27,45924.62068967287,74.30135386333077,122.92,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-22,122.84,181.5,1.58603162650603,1.25,45927.94215962187,74.32428989318089,122.84,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-25,122.32,181.5,1.58603162650603,1.32,45920.22768220409,74.19334598877222,122.32,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-26,121.89,181.5,1.58603162650603,1.26,45931.12087555945,74.25012047583854,121.89,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-27,122.21,181.5,1.58603162650603,1.27,45928.091406993655,74.25638619089008,122.21,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-28,156.49025825507422,181.5,1.58603162650603,1.27,45760.51804630796,76.42751777454694,156.49025825507422,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-11-29,122.72,181.5,1.58603162650603,1.23,45931.45916294104,74.34469253303442,122.72,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-02,124.61,181.8,1.58603162650603,1.27,45958.71080007507,74.52235934813123,124.61,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-03,124.42,181.8,1.58603162650603,1.24,45964.03518839638,74.5523299604123,124.42,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-04,124.84,181.8,1.58603162650603,1.23,45963.44728961375,74.59293196029898,124.84,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-05,124.99,181.8,1.58603162650603,1.24,45961.24883787125,74.58843076786468,124.99,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-06,123.69,181.8,1.58603162650603,1.21,45971.9992772152,74.54809980773848,123.69,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-09,123.36,181.8,1.58603162650603,1.22,45972.14722591492,74.5131979353443,123.36,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-10,123.66,181.8,1.58603162650603,1.22,45970.68072563852,74.53219836031926,123.66,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-11,123.46,181.8,1.58603162650603,1.29,45961.40198125926,74.42152157588382,123.46,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-12,122.75,181.8,1.58603162650603,1.29,45964.872698580046,74.37655390344312,122.75,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-13,120.71,181.8,1.58603162650603,1.25,45980.70570687673,74.30335663330047,120.71,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-16,121.28,181.8,1.58603162650603,1.36,45961.802138704166,74.1854419866138,121.28,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-17,121.27,181.8,1.58603162650603,1.26,45976.50303808983,74.32482268833195,121.27,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-18,121.12,181.8,1.58603162650603,1.25,45978.70148983234,74.32932388076622,121.12,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-19,120.86,181.8,1.58603162650603,1.28,45975.5768519256,74.27085263102276,120.86,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-20,120.52,181.8,1.58603162650603,1.26,45980.1692887808,74.27732162589461,120.52,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-23,120.77,181.8,1.58603162650603,1.28,45976.01680200852,74.26515250353029,120.77,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-24,120.27,181.8,1.58603162650603,1.15,45997.508589991885,74.41550339255457,120.27,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-25,156.49025825507422,181.8,1.58603162650603,1.15,45820.45186085221,76.70950439104939,156.49025825507422,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-26,120.12,181.8,1.58603162650603,1.28,45979.19421927402,74.22398491608459,120.12,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-27,119.92,181.8,1.58603162650603,1.2,45991.89349895944,74.32332920547515,119.92,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-30,118.38,181.8,1.58603162650603,1.23,45995.02592889864,74.18378947583861,118.38,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2002-12-31,118.75,181.8,1.58603162650603,1.16,46003.47365645461,74.30523316775984,118.75,97.4293713413082,0.1,-0.923494026942322,31416.1241772435,154.096
2003-02-03,120.47,183.6,2.27009497336113,1.3,46267.33967589517,75.35264007176724,120.47,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-04,119.75,183.6,2.27009497336113,1.21,46284.0460909973,75.43305169612302,119.75,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-05,119.78,183.6,2.27009497336113,1.21,46283.89944096966,75.43495173862053,119.78,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-06,119.93,183.6,2.27009497336113,1.23,46280.23578762285,75.41644914126451,119.93,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-07,120.4,183.6,2.27009497336113,1.21,46280.86867373179,75.47421928356874,120.4,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-10,121.25,183.6,2.27009497336113,1.25,46270.85278319812,75.47204820131077,121.25,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-11,121.19,183.6,2.27009497336113,1.22,46275.54168806633,75.51025233108098,121.19,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-12,121.3,183.6,2.27009497336113,1.23,46273.53876969401,75.50321774865009,121.3,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-13,120.49,183.6,2.27009497336113,1.28,46270.1723124187,75.38190957660908,120.49,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-14,120.41,183.6,2.27009497336113,1.3,46267.63297595045,75.34883998677228,120.41,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-17,156.49025825507422,183.6,2.27009497336113,1.3,46091.26061360641,77.6339741202788,156.49025825507422,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-18,118.93,183.6,2.27009497336113,1.35,46267.54170262573,75.18509753228724,118.93,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-19,118.65,183.6,2.27009497336113,1.24,46285.02765386445,75.32137925644969,118.65,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-20,118.18,183.6,2.27009497336113,1.25,46285.85996935982,75.27761051906722,118.18,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-21,118.78,183.6,2.27009497336113,1.21,46288.78777522429,75.37161698870403,118.78,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-24,117.78,183.6,2.27009497336113,1.25,46287.81530306167,75.25227661910066,117.78,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-25,117.14,183.6,2.27009497336113,1.28,46286.54823217169,75.16973816438892,117.14,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-26,117.19,183.6,2.27009497336113,1.28,46286.30381545896,75.17290490188475,117.19,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-27,117.58,183.6,2.27009497336113,1.31,46280.00176028672,75.15560123958696,117.58,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-02-28,118.22,183.6,2.27009497336113,1.33,46273.94282315514,75.16813266969001,118.22,96.8185288877577,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-03,117.93,183.9,2.27009497336113,1.33,46317.71183538149,75.26373534965592,117.93,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-04,117.96,183.9,2.27009497336113,1.2,46336.61280620991,75.44765365613591,117.96,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-05,117.32,183.9,2.27009497336113,1.22,46336.810936924245,75.37911660634592,117.32,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-06,117.22,183.9,2.27009497336113,1.23,46335.8345687454,75.35878172643254,117.22,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-07,116.47,183.9,2.27009497336113,1.2,46343.896424249295,75.3532848787604,116.47,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-10,116.55,183.9,2.27009497336113,1.23,46339.10975269599,75.31634744398852,116.55,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-11,117.07,183.9,2.27009497336113,1.21,46339.49822209221,75.37728432378853,117.07,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-12,117.18,183.9,2.27009497336113,1.23,46336.030102115576,75.3562483364359,117.18,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-13,118.31,183.9,2.27009497336113,1.31,46318.78467157336,75.3158053644676,118.31,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-14,118.59,183.9,2.27009497336113,1.3,46318.88113958637,75.34754049936595,118.59,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-17,118.45,183.9,2.27009497336113,1.31,46318.100304777705,75.32467222945593,118.45,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-18,118.9,183.9,2.27009497336113,1.2,46332.01777201056,75.50718832105741,118.9,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-19,120.13,183.9,2.27009497336113,1.2,46326.005120877366,75.58509006345466,120.13,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-20,120.05,183.9,2.27009497336113,1.23,46322.0005828048,75.53801906869614,120.05,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-21,121.42,183.9,2.27009497336113,1.2,46319.6991696889,75.66679189084687,121.42,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-24,120.69,183.9,2.27009497336113,1.23,46318.87204888184,75.57855330864268,120.69,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-25,120.03,183.9,2.27009497336113,1.24,46320.63314788559,75.52275096877605,120.03,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-26,120.13,183.9,2.27009497336113,1.26,46317.2139112515,75.50108163392423,120.13,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-27,119.78,183.9,2.27009497336113,1.29,46314.529223427686,75.43691025668826,119.78,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-28,120.18,183.9,2.27009497336113,1.26,46316.96949453877,75.50424837142006,120.18,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-03-31,118.07,183.9,2.27009497336113,1.38,46309.70146056429,75.20259519003551,118.07,97.123950114533,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-01,118.56,182.9,2.27009497336113,1.3,46177.85647197231,74.96574126539636,118.56,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-02,119.1,182.9,2.27009497336113,1.24,46184.00798110068,75.08395045988166,119.1,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-05,118.64,182.9,2.27009497336113,1.27,46181.86101004487,75.0128122601549,118.64,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-06,117.94,182.9,2.27009497336113,1.28,46183.8176424188,74.95447653029166,117.94,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-07,116.51,182.9,2.27009497336113,1.28,46190.80796040291,74.86390783791111,116.51,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-08,116.65,182.9,2.27009497336113,1.27,46191.58879521157,74.88677610782116,116.65,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-09,117.2,182.9,2.27009497336113,1.24,46193.29581618447,74.96361443504037,117.2,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-12,116.94,182.9,2.27009497336113,1.25,46193.10158148637,74.93314599514036,116.94,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-13,116.56,182.9,2.27009497336113,1.23,46197.88955171174,74.9370816000156,116.56,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-14,116.16,182.9,2.27009497336113,1.3,46189.58847418341,74.81373786559686,116.16,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-15,115.94,182.9,2.27009497336113,1.36,46181.87269809355,74.71579579108484,115.94,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-16,116.01,182.9,2.27009497336113,1.26,46196.18253073885,74.86024327279634,116.01,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-19,116.58,182.9,2.27009497336113,1.26,46193.39618021371,74.89634408024872,116.58,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-20,116.77,182.9,2.27009497336113,1.23,46196.86300151827,74.95038189749806,116.77,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-21,117.23,182.9,2.27009497336113,1.23,46194.61436776114,74.97951588245962,117.23,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-22,117.25,182.9,2.27009497336113,1.25,46191.58619786742,74.95277976761449,117.25,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-23,116.89,182.9,2.27009497336113,1.21,46199.20680461634,74.98598487733148,116.89,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-26,156.49025825507422,182.9,2.27009497336113,1.21,46005.62750569603,77.49405733054394,156.49025825507422,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-27,117.12,182.9,2.27009497336113,1.32,46181.96527009034,74.84653641567323,117.12,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-28,118.73,182.9,2.27009497336113,1.29,46178.49065675333,74.99050957780389,118.73,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-29,118.45,182.9,2.27009497336113,1.29,46179.85939034463,74.97277584782728,118.45,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-05-30,119.5,182.9,2.27009497336113,1.28,46176.191840981584,75.05327874016132,119.5,97.6329854924917,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-02,118.52,183.1,2.27009497336113,1.27,46210.68187368377,75.08119192845933,118.52,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-03,119.27,183.1,2.27009497336113,1.21,46215.80683261868,75.21270142042704,119.27,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-04,118.6,183.1,2.27009497336113,1.22,46217.61681496496,75.1562657330613,118.6,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-05,117.61,183.1,2.27009497336113,1.26,46216.59545945979,75.03755871095706,117.61,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-06,118.83,183.1,2.27009497336113,1.24,46213.562094877765,75.14282991569863,118.83,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-09,118.11,183.1,2.27009497336113,1.25,46215.61649393679,75.08322749083703,118.11,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-10,117.68,183.1,2.27009497336113,1.22,46222.11408247922,75.09799776313815,117.68,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-11,117.69,183.1,2.27009497336113,1.25,46217.66959432373,75.05662689587211,117.69,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-12,117.66,183.1,2.27009497336113,1.25,46217.81624435137,75.0547268533746,117.66,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-13,117.46,183.1,2.27009497336113,1.24,46220.25911280661,75.05606130831305,117.46,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-16,117.79,183.1,2.27009497336113,1.33,46205.459148063776,74.95094913148989,117.79,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-17,118.2,183.1,2.27009497336113,1.24,46216.64174545818,75.10292902325125,118.2,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-18,118.4,183.1,2.27009497336113,1.22,46218.59448181589,75.143598783078,118.4,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-19,118.74,183.1,2.27009497336113,1.22,46216.93244816931,75.16513259804961,118.74,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-20,118.39,183.1,2.27009497336113,1.23,46217.17816355411,75.12896403065713,118.39,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-23,117.55,183.1,2.27009497336113,1.21,46224.21476753663,75.10376565057075,117.55,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-24,117.96,183.1,2.27009497336113,1.15,46231.0017601181,75.21374132756691,117.96,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-25,117.54,183.1,2.27009497336113,1.18,46228.65925569211,75.14513651783679,117.54,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-26,119.32,183.1,2.27009497336113,1.1,46231.67963355337,75.36988361206195,119.32,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-27,119.72,183.1,2.27009497336113,1.08,46232.65470306014,75.42322032187201,119.72,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-06-30,119.87,183.1,2.27009497336113,1.45,46177.70899356241,74.91466855225534,119.87,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-01,120.0,184.5,2.27009497336113,1.0,46440.647427001735,76.08482415928341,120.0,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-04,120.47,184.5,2.27009497336113,1.0,46438.349909902056,76.11459149174416,120.47,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-05,119.95,184.5,2.27009497336113,0.86,46461.40466617483,76.27767709069187,119.95,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-06,120.33,184.5,2.27009497336113,0.88,46456.61669594944,76.27374148581666,120.33,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-07,118.91,184.5,2.27009497336113,0.95,46453.30171936083,76.08579630648313,118.91,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-08,119.02,184.5,2.27009497336113,0.96,46451.29880098852,76.07876172405221,119.02,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-11,118.36,184.5,2.27009497336113,1.02,46445.733891970696,75.95295235957695,118.36,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-12,118.53,184.5,2.27009497336113,0.99,46449.29847996034,76.00572348182794,118.53,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-13,119.07,184.5,2.27009497336113,1.01,46443.72837625422,76.01192143693939,119.07,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-14,119.14,184.5,2.27009497336113,1.22,46412.616959165854,75.72232536607709,119.14,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-15,119.24,184.5,2.27009497336113,1.39,46387.21969846708,75.4906349573993,119.24,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-18,119.43,184.5,2.27009497336113,1.03,46439.03817271393,76.00671913706583,119.43,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-19,119.26,184.5,2.27009497336113,0.93,46454.52120558034,76.13596627879735,119.26,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-20,118.23,184.5,2.27009497336113,0.89,46465.41699627985,76.12673710607035,118.23,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-21,117.58,184.5,2.27009497336113,1.01,46451.011994293614,75.91755265956385,117.58,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-22,117.58,184.5,2.27009497336113,0.99,46453.94239750224,75.94555546940731,117.58,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-25,117.43,184.5,2.27009497336113,1.04,46447.34963961887,75.86604823231116,117.43,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-26,117.49,184.5,2.27009497336113,1.0,46452.91714598084,75.9258539369931,117.49,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-27,117.74,184.5,2.27009497336113,0.98,46454.62546562581,75.96969043431565,117.74,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-28,117.44,184.5,2.27009497336113,1.04,46447.30075627632,75.86668157981035,117.44,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-08-29,116.71,184.5,2.27009497336113,1.01,46455.26484509514,75.86245142713653,116.71,97.3275642657165,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-01,156.49025825507422,185.1,2.27009497336113,1.01,46345.50843659402,78.60986365021719,156.49025825507422,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-02,116.15,185.1,2.27009497336113,1.06,46535.37909484119,75.98491645745787,116.15,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-03,116.04,185.1,2.27009497336113,0.96,46550.56882765232,76.11796368418439,116.04,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-04,116.77,185.1,2.27009497336113,0.98,46544.06994043783,76.13619524177992,116.77,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-05,117.06,185.1,2.27009497336113,0.96,46545.5827267126,76.1825651290992,117.06,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-08,116.48,185.1,2.27009497336113,0.99,46544.02235576735,76.10382675938243,116.48,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-09,116.33,185.1,2.27009497336113,0.95,46550.61641232279,76.1503321665819,116.33,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-10,117.13,185.1,2.27009497336113,0.95,46546.70574491909,76.20099996651507,117.13,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-11,117.07,185.1,2.27009497336113,1.0,46539.67303695281,76.12719285691142,117.07,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-12,117.38,185.1,2.27009497336113,1.02,46535.22725012525,76.11882381954206,117.38,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-15,117.41,185.1,2.27009497336113,1.11,46521.8937856588,75.99471121774394,117.41,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-16,116.27,185.1,2.27009497336113,0.97,46547.979309169445,76.11852927174345,116.27,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-17,115.99,185.1,2.27009497336113,0.97,46549.34804276074,76.10079554176684,115.99,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-18,115.27,185.1,2.27009497336113,1.0,46548.47203861113,76.01319030706179,115.27,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-19,113.99,185.1,2.27009497336113,0.99,46556.19430806137,75.94612323209043,113.99,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-22,111.95,185.1,2.27009497336113,1.02,46561.770905127865,75.77491612749569,111.95,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-23,111.65,185.1,2.27009497336113,1.01,46564.70260700857,75.76991710744244,111.65,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-24,111.7,185.1,2.27009497336113,1.03,46561.52778708721,75.74508103509481,111.7,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-25,111.86,185.1,2.27009497336113,1.08,46553.41964558492,75.68520757047276,111.86,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-26,111.8,185.1,2.27009497336113,1.03,46561.03895366175,75.75141451008645,111.8,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-29,111.07,185.1,2.27009497336113,1.04,46563.14223606332,75.69117873772569,111.07,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-09-30,111.43,185.1,2.27009497336113,1.17,46542.3348148756,75.53196098371308,111.43,97.4293713413082,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-03,111.2,185.0,2.27009497336113,1.02,46551.32002405467,75.68942514591109,111.2,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-04,109.6,185.0,2.27009497336113,0.98,46565.00216527932,75.64409516573167,109.6,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-05,109.91,185.0,2.27009497336113,0.98,46563.48678166038,75.6637289382058,109.91,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-06,110.15,185.0,2.27009497336113,1.0,46559.38317823065,75.65092646834228,110.15,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-07,109.29,185.0,2.27009497336113,0.98,46566.51754889825,75.62446139325758,109.29,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
2003-11-10,107.98,185.0,2.27009497336113,0.99,46571.4560651675,75.52749146594527,107.98,96.9203359633495,0.1,-0.256541816316057,31830.2175849262,160.021
